Video views,Likes,Category,published
0.11104169127227229,0.0024927616338850196,0.6923076923076923,2017
0.2981626339098208,0.0154222625048827,0.46153846153846156,2024
0.25004233911311724,0.005803749696701306,0.07692307692307693,2017
0.6412079890586879,0.00048527790864806575,0.07692307692307693,2006
0.5169765284070406,0.0007562066065255734,0.23076923076923078,2016
0.15160151335248664,0.007290049300318478,0.6923076923076923,2017
0.4257362637823422,0.13753167635227692,0.07692307692307693,2020
0.7642667669294138,0.10226742294581098,0.46153846153846156,2023
0.9567970990893654,0.16630560974733993,0.6923076923076923,2017
0.4955367469723748,0.004725475240490022,0.6923076923076923,2015
0.007951366976796298,0.004565529382706915,0.23076923076923078,2017
0.26642239269684653,0.0042173479235872256,0.07692307692307693,2010
0.2729140794381931,0.04113002292557295,0.6923076923076923,2017
0.40556910174222827,0.015390708560149978,0.6923076923076923,2017
0.27823774244820476,0.001820336190960121,0.6923076923076923,2016
0.05344558847407041,0.027265872450250854,0.38461538461538464,2022
0.5312714243483329,0.04599912301794984,0.46153846153846156,2024
0.16411711825669542,0.014133991106139854,0.46153846153846156,2024
0.6778912489304568,0.01724695096408182,0.9230769230769231,2016
0.43756652249237715,0.029065535367075745,0.07692307692307693,2020
0.007501768691699273,0.002757161929404033,0.6923076923076923,2017
0.4055197158166114,0.012197231739786587,0.9230769230769231,2010
0.2585341558419473,0.0037690642949706273,0.46153846153846156,2017
0.311845097782968,0.01997364701581288,0.23076923076923078,2012
0.05382227263313874,0.027925241088458765,0.46153846153846156,2022
0.35413971697671476,0.00152002968246939,0.6923076923076923,2017
0.38286928034689416,0.04192431187918974,0.6923076923076923,2017
0.24797581766902624,0.0,0.0,2007
0.6507017344010942,0.0031053433885237214,0.46153846153846156,2009
0.734507320648139,0.004516566365018208,0.9230769230769231,2011
0.1498154666935028,0.013979485583655492,0.46153846153846156,2024
0.07132585602465194,0.0008943911231136998,0.6923076923076923,2017
0.10728346892332391,0.0012828310634441023,0.0,2008
0.507340682052246,0.04619606315576442,0.23076923076923078,2014
